Country or Area,City,Year,Record Type,Value
Belarus,Mozir,1999,Census - de jure - complete tabulation,109784
Belarus,Mozir,2003,Estimate - de jure,111591
Belarus,Mozir,2004,Estimate - de facto,111724
Belarus,Mozir,2006,Estimate - de facto,111693
Belarus,Mozir,2008,Estimate - de facto,111903
Belarus,Mozir,2009,Census - de jure - complete tabulation,108792
Belarus,Mozir,2009,Estimate - de facto,112165
Belarus,Mozir,2009,Estimate - de jure,112713
Belarus,Mozir,2010,Estimate - de jure,109524
Belarus,Mozir,2011,Estimate - de jure,110307
Belarus,Mozir,2012,Estimate - de jure,110932
Belarus,Novopolotsk,1999,Census - de jure - complete tabulation,105648
Belarus,Novopolotsk,2009,Census - de jure - complete tabulation,98138
Belarus,Orsha,1999,Census - de jure - complete tabulation,123861
Belarus,Orsha,2009,Census - de jure - complete tabulation,117225
Belarus,Pinsk,1999,Census - de jure - complete tabulation,129935
Belarus,Pinsk,2003,Estimate - de jure,130711
Belarus,Pinsk,2004,Estimate - de facto,130268
Belarus,Pinsk,2006,Estimate - de facto,129779
Belarus,Pinsk,2008,Estimate - de facto,130357
Belarus,Pinsk,2009,Census - de jure - complete tabulation,130355
Belarus,Pinsk,2009,Estimate - de facto,131220
Belarus,Pinsk,2009,Estimate - de jure,132149
Belarus,Pinsk,2010,Estimate - de jure,131511
Belarus,Pinsk,2011,Estimate - de jure,133298
Belarus,Pinsk,2012,Estimate - de jure,134924
Belarus,Soligorsk,1999,Census - de jure - complete tabulation,100930
Belarus,Soligorsk,2003,Estimate - de jure,101534
Belarus,Soligorsk,2004,Estimate - de facto,101033
Belarus,Soligorsk,2006,Estimate - de facto,100805
Belarus,Soligorsk,2008,Estimate - de facto,101091
Belarus,Soligorsk,2009,Census - de jure - complete tabulation,102297
Belarus,Soligorsk,2009,Estimate - de facto,101395
Belarus,Soligorsk,2009,Estimate - de jure,101581
Belarus,Soligorsk,2010,Estimate - de jure,102685
Belarus,Soligorsk,2011,Estimate - de jure,103525
Belarus,Soligorsk,2012,Estimate - de jure,104352
Belarus,Vitebsk,1999,Census - de jure - complete tabulation,340710
Belarus,Vitebsk,2009,Census - de jure - complete tabulation,347928
Belgium,Anderlecht,2009,Estimate - de jure,103009
Belgium,Anderlecht,2011,Estimate - de jure,110671
Belgium,Antwerpen (Anvers),2000,Estimate - de jure,445570
Belgium,Antwerpen (Anvers),2001,Census - de jure - complete tabulation,447664
Belgium,Antwerpen (Anvers),2006,Estimate - de jure,461496
Belgium,Antwerpen (Anvers),2007,Estimate - de jure,469137
Belgium,Antwerpen (Anvers),2009,Estimate - de jure,480721
Belgium,Antwerpen (Anvers),2011,Estimate - de jure,503138
Belgium,Brugge,2000,Estimate - de jure,116559
Belgium,Brugge,2001,Census - de jure - complete tabulation,116868
Belgium,Brugge,2006,Estimate - de jure,117224
Belgium,Brugge,2007,Estimate - de jure,117028
Belgium,Brugge,2009,Estimate - de jure,116855
Belgium,Brugge,2011,Estimate - de jure,117377
Belgium,BRUXELLES (BRUSSEL),2000,Estimate - de jure,964405
Belgium,BRUXELLES (BRUSSEL),2001,Census - de jure - complete tabulation,135875
Belgium,BRUXELLES (BRUSSEL),2006,Estimate - de jure,144784
Belgium,BRUXELLES (BRUSSEL),2007,Estimate - de jure,147395
Belgium,BRUXELLES (BRUSSEL),2009,Estimate - de jure,155526
Belgium,BRUXELLES (BRUSSEL),2011,Estimate - de jure,177307
Belgium,Charleroi,2000,Estimate - de jure,200233
Belgium,Charleroi,2001,Census - de jure - complete tabulation,200389
Belgium,Charleroi,2006,Estimate - de jure,201300
Belgium,Charleroi,2007,Estimate - de jure,201572
Belgium,Charleroi,2009,Estimate - de jure,202416
Belgium,Charleroi,2011,Estimate - de jure,204540
Belgium,Gent (Gand),2000,Estimate - de jure,224685
Belgium,Gent (Gand),2001,Census - de jure - complete tabulation,225422
Belgium,Gent (Gand),2006,Estimate - de jure,233120
Belgium,Gent (Gand),2007,Estimate - de jure,236197
Belgium,Gent (Gand),2009,Estimate - de jure,241708
Belgium,Gent (Gand),2011,Estimate - de jure,248739
Belgium,Liège (Luik),2000,Estimate - de jure,184550
Belgium,Liège (Luik),2001,Census - de jure - complete tabulation,184604
Belgium,Liège (Luik),2006,Estimate - de jure,187086
Belgium,Liège (Luik),2007,Estimate - de jure,189505
Belgium,Liège (Luik),2009,Estimate - de jure,191624
Belgium,Liège (Luik),2011,Estimate - de jure,196272
Belgium,Namur,2000,Estimate - de jure,105248
Belgium,Namur,2001,Census - de jure - complete tabulation,105327
Belgium,Namur,2006,Estimate - de jure,107178
Belgium,Namur,2007,Estimate - de jure,107796
Belgium,Namur,2009,Estimate - de jure,108733
Belgium,Namur,2011,Estimate - de jure,110558
Belgium,Schaerbeek,2001,Census - de jure - complete tabulation,107488
Belgium,Schaerbeek,2007,Estimate - de jure,114766
Belgium,Schaerbeek,2009,Estimate - de jure,119754
Belgium,Schaerbeek,2011,Estimate - de jure,127909
Bermuda,HAMILTON,2000,Census - de jure - complete tabulation,969
Bermuda,HAMILTON,2000,Estimate - de jure,3461
Bermuda,HAMILTON,2010,Estimate - de jure,3686
Bermuda,Town of St. George,2000,Estimate - de jure,3306
Bermuda,Town of St. George,2010,Estimate - de jure,3398
Bolivia (Plurinational State of),Cochabamba,2001,Census - de facto - complete tabulation,516683
Bolivia (Plurinational State of),El Alto,2001,Census - de facto - complete tabulation,647350
Bolivia (Plurinational State of),LA PAZ,2001,Census - de facto - complete tabulation,789585
Bolivia (Plurinational State of),Oruro,2001,Census - de facto - complete tabulation,201230
Bolivia (Plurinational State of),Potosí,2001,Census - de facto - complete tabulation,132966
Bolivia (Plurinational State of),Santa Cruz,2001,Census - de facto - complete tabulation,1113582
Bolivia (Plurinational State of),SUCRE,2001,Census - de facto - complete tabulation,193876
Bolivia (Plurinational State of),Tarija,2001,Census - de facto - complete tabulation,135783
Bosnia and Herzegovina,Banja Luka,1991,Census - de jure - complete tabulation,195692
Bosnia and Herzegovina,Banja Luka,1991,Estimate - de jure,195994
Bosnia and Herzegovina,Doboj,1991,Census - de jure - complete tabulation,102549
Bosnia and Herzegovina,Doboj,1991,Estimate - de jure,102624
Bosnia and Herzegovina,Mostar,1991,Census - de jure - complete tabulation,126628
Bosnia and Herzegovina,Mostar,1991,Estimate - de jure,127034
Bosnia and Herzegovina,Prijedor,1991,Census - de jure - complete tabulation,112543
Bosnia and Herzegovina,Prijedor,1991,Estimate - de jure,112635
Bosnia and Herzegovina,SARAJEVO,1991,Census - de jure - complete tabulation,527049
Bosnia and Herzegovina,SARAJEVO,1991,Estimate - de jure,529021
Bosnia and Herzegovina,Tuzla,1991,Census - de jure - complete tabulation,131318
Bosnia and Herzegovina,Tuzla,1991,Estimate - de jure,131866
Bosnia and Herzegovina,Zenica,1991,Census - de jure - complete tabulation,145517
Bosnia and Herzegovina,Zenica,1991,Estimate - de jure,145837
Botswana,Francistown,2001,Census - de facto - complete tabulation,101028
Botswana,Francistown,2011,Census - de facto - complete tabulation,98961
Botswana,GABORONE,2001,Census - de facto - complete tabulation,233136
Botswana,GABORONE,2011,Census - de facto - complete tabulation,231592
Brazil,Abaeteluba,2010,Census - de jure - complete tabulation,80804
Brazil,Açailândia,2010,Census - de jure - complete tabulation,78237
Brazil,Aguas Lindas de Goiás,2010,Census - de jure - complete tabulation,159138
Brazil,Alagoinhas,2010,Census - de jure - complete tabulation,122324
Brazil,Almirante Tamandaré,2010,Census - de jure - complete tabulation,98892
Brazil,Alvorada,2010,Census - de jure - complete tabulation,175575
Brazil,Americana,2010,Census - de jure - complete tabulation,209654
Brazil,Ananindeua,2010,Census - de jure - complete tabulation,470819
Brazil,Anápolis,2010,Census - de jure - complete tabulation,325163
Brazil,Angra dos Reis,2010,Census - de jure - complete tabulation,65364
Brazil,Aparecida de Goiania,2010,Census - de jure - complete tabulation,157296
Brazil,Apucarana,2010,Census - de jure - complete tabulation,108887
Brazil,Aracaju,2010,Census - de jure - complete tabulation,571149
Brazil,Araçatuba,2010,Census - de jure - complete tabulation,178077
Brazil,Araguaina,2010,Census - de jure - complete tabulation,142925
Brazil,Araguario,2010,Census - de jure - complete tabulation,100753
Brazil,Arapiraca,2010,Census - de jure - complete tabulation,181481
Brazil,Arapongas,2010,Census - de jure - complete tabulation,101851
Brazil,Araraquara,2010,Census - de jure - complete tabulation,143071
Brazil,Araras,2010,Census - de jure - complete tabulation,112444
Brazil,Araruama,2010,Census - de jure - complete tabulation,76872
Brazil,Araucária,2010,Census - de jure - complete tabulation,109484
Brazil,Atibaia,2010,Census - de jure - complete tabulation,115229
Brazil,Bacabal,2010,Census - de jure - complete tabulation,77860
Brazil,Bagé,2010,Census - de jure - complete tabulation,97765
Brazil,Balneário Camboriú,2010,Census - de jure - complete tabulation,108089
Brazil,Barbacena,2010,Census - de jure - complete tabulation,107207
Brazil,Barra Mansa,2010,Census - de jure - complete tabulation,171125
Brazil,Barreiras,2010,Census - de jure - complete tabulation,123741
Brazil,Barretos,2010,Census - de jure - complete tabulation,108306
Brazil,Barueri,2010,Census - de jure - complete tabulation,112726
Brazil,Bauru,2010,Census - de jure - complete tabulation,337094
Brazil,Belém,2010,Census - de jure - complete tabulation,143474
Brazil,Belford Roxo,2010,Census - de jure - complete tabulation,469332
Brazil,Belo Horizonte,2010,Census - de jure - complete tabulation,1433244
Brazil,Bento Gonçalves,2010,Census - de jure - complete tabulation,96830
Brazil,Betim,2010,Census - de jure - complete tabulation,375331
Brazil,Birigui,2010,Census - de jure - complete tabulation,105487
Brazil,Blumenou,2010,Census - de jure - complete tabulation,248655
Brazil,Boa Vista,2010,Census - de jure - complete tabulation,277799
Brazil,Botucatu,2010,Census - de jure - complete tabulation,115606
Brazil,Bragança,2010,Census - de jure - complete tabulation,65739
Brazil,Bragança Paulista,2010,Census - de jure - complete tabulation,142255
Brazil,BRASILIA,2010,Census - de jure - complete tabulation,2481272
Brazil,Brusque,2010,Census - de jure - complete tabulation,102025
Brazil,Cabo de Santo Agostinho,2010,Census - de jure - complete tabulation,95979
Brazil,Cabo Frio,2010,Census - de jure - complete tabulation,140269
Brazil,Cachoeirinha,2010,Census - de jure - complete tabulation,118278
Brazil,Cachoeiro de Itapemirim,2010,Census - de jure - complete tabulation,162947
Brazil,Camacari,2010,Census - de jure - complete tabulation,161226
Brazil,Camaragibe,2010,Census - de jure - complete tabulation,144466
Brazil,Cametá,2010,Census - de jure - complete tabulation,40024
Brazil,Campina Grande,2010,Census - de jure - complete tabulation,355014
Brazil,Campinas,2010,Census - de jure - complete tabulation,952659
Brazil,Campo Grande,2010,Census - de jure - complete tabulation,774202
Brazil,Campo Largo,2010,Census - de jure - complete tabulation,76002
Brazil,Campos dos Goytacazes,2010,Census - de jure - complete tabulation,356608
Brazil,Canoas,2010,Census - de jure - complete tabulation,323827
Brazil,Caraguatatuba,2010,Census - de jure - complete tabulation,55414
Brazil,Carapicuíba,2010,Census - de jure - complete tabulation,230355
Brazil,Cariacica,2010,Census - de jure - complete tabulation,115513
Brazil,Caruaru,2010,Census - de jure - complete tabulation,277982
Brazil,Cascavel,2010,Census - de jure - complete tabulation,266835
Brazil,Castanhal,2010,Census - de jure - complete tabulation,149918
Brazil,Catanduva,2010,Census - de jure - complete tabulation,111914
Brazil,Caucaia,2010,Census - de jure - complete tabulation,149896
Brazil,Caxias,2010,Census - de jure - complete tabulation,118534
Brazil,Caxias do Sul,2010,Census - de jure - complete tabulation,415822
Brazil,Chapecó,2010,Census - de jure - complete tabulation,166040
Brazil,Codo,2010,Census - de jure - complete tabulation,80924
Brazil,Colatina,2010,Census - de jure - complete tabulation,96028
Brazil,Colombo,2010,Census - de jure - complete tabulation,203203
Brazil,Conselheiro Lafaiete,2010,Census - de jure - complete tabulation,110588
Brazil,Contagem,2010,Census - de jure - complete tabulation,379044
Brazil,Coronel Fabriciano,2010,Census - de jure - complete tabulation,47625
Brazil,Corumbá,2010,Census - de jure - complete tabulation,91697
Brazil,Cotia,2010,Census - de jure - complete tabulation,170507
Brazil,Crato,2010,Census - de jure - complete tabulation,93469
Brazil,Criciúma,2010,Census - de jure - complete tabulation,133031
Brazil,Cubatao,2010,Census - de jure - complete tabulation,118720
Brazil,Cuiabá,2010,Census - de jure - complete tabulation,220859
Brazil,Curitiba,2010,Census - de jure - complete tabulation,1751907
Brazil,Diadema,2010,Census - de jure - complete tabulation,386089
Brazil,Divinópolis,2010,Census - de jure - complete tabulation,202220
Brazil,Dourados,2010,Census - de jure - complete tabulation,173647
Brazil,Duque de Caxias,2010,Census - de jure - complete tabulation,341304
Brazil,Embu,2010,Census - de jure - complete tabulation,240230
Brazil,Eunápolis,2010,Census - de jure - complete tabulation,93413
Brazil,Feira de Santana,2010,Census - de jure - complete tabulation,495516
Brazil,Ferraz de Vasconcelos,2010,Census - de jure - complete tabulation,111727
Brazil,Florianópolis,2010,Census - de jure - complete tabulation,249477
Brazil,Formosa,2010,Census - de jure - complete tabulation,88171
Brazil,Fortaleza,2010,Census - de jure - complete tabulation,862750
Brazil,Foz do Iguaçu,2010,Census - de jure - complete tabulation,253962
Brazil,Franca,2010,Census - de jure - complete tabulation,313046
Brazil,Francisco Morato,2010,Census - de jure - complete tabulation,154207
Brazil,Franco da Rocha,2010,Census - de jure - complete tabulation,121244
Brazil,Garanhuns,2010,Census - de jure - complete tabulation,112462
Brazil,Goiânia,2010,Census - de jure - complete tabulation,1296324
Brazil,Governador Valadares,2010,Census - de jure - complete tabulation,245125
Brazil,Gravatai,2010,Census - de jure - complete tabulation,228093
Brazil,Guarapari,2010,Census - de jure - complete tabulation,100528
Brazil,Guarapuava,2010,Census - de jure - complete tabulation,142163
Brazil,Guaratinguetá,2010,Census - de jure - complete tabulation,106762
Brazil,Guarujá,2010,Census - de jure - complete tabulation,138753
Brazil,Guarulhos,2010,Census - de jure - complete tabulation,784971
Brazil,Hortolandia,2010,Census - de jure - complete tabulation,192692
Brazil,Ibirité,2010,Census - de jure - complete tabulation,83765
Brazil,Igarassu,2010,Census - de jure - complete tabulation,91953
Brazil,Ilhéus,2010,Census - de jure - complete tabulation,148437
Brazil,Imperatriz,2010,Census - de jure - complete tabulation,234547
Brazil,Indaiatuba,2010,Census - de jure - complete tabulation,199592
Brazil,Ipatinga,2010,Census - de jure - complete tabulation,148687
Brazil,Itabiraí,2010,Census - de jure - complete tabulation,100300
Brazil,Itaboraí,2010,Census - de jure - complete tabulation,107527
Brazil,Itabuna,2010,Census - de jure - complete tabulation,199749
Brazil,Itaguaí,2010,Census - de jure - complete tabulation,104195
Brazil,Itajaí,2010,Census - de jure - complete tabulation,173452
Brazil,Itapecerica da Serra,2010,Census - de jure - complete tabulation,151349
Brazil,Itapetininga,2010,Census - de jure - complete tabulation,123439
Brazil,Itapevi,2010,Census - de jure - complete tabulation,200769
Brazil,Itapipoca,2010,Census - de jure - complete tabulation,56330
Brazil,Itaquaquecetuba,2010,Census - de jure - complete tabulation,321770
Brazil,Itatiba,2010,Census - de jure - complete tabulation,85666
Brazil,Itu,2010,Census - de jure - complete tabulation,144269
Brazil,Jaboatao dos Guarapes,2010,Census - de jure - complete tabulation,335371
Brazil,Jacareí,2010,Census - de jure - complete tabulation,187144
Brazil,Jandira,2010,Census - de jure - complete tabulation,108344
Brazil,Jaraguá do Sul,2010,Census - de jure - complete tabulation,132800
Brazil,Jaú,2010,Census - de jure - complete tabulation,118895
Brazil,Jequié,2010,Census - de jure - complete tabulation,136518
Brazil,Ji-Paraná,2010,Census - de jure - complete tabulation,103256
Brazil,Joao Pessoa,2010,Census - de jure - complete tabulation,720954
Brazil,Joinville,2010,Census - de jure - complete tabulation,486803
Brazil,Juazeiro,2010,Census - de jure - complete tabulation,151336
Brazil,Juàzeiro do Norte,2010,Census - de jure - complete tabulation,238889
Brazil,Juiz de Fora,2010,Census - de jure - complete tabulation,489801
Brazil,Jundiaí,2010,Census - de jure - complete tabulation,354204
Brazil,Lages,2010,Census - de jure - complete tabulation,153676
Brazil,Lauro de Freitas,2010,Census - de jure - complete tabulation,163449
Brazil,Limeira,2010,Census - de jure - complete tabulation,267804
